main_ServiceProvider,main_Device_Manufacturer,random,random2,IMEI,SubscriberNo,main_Device_Model,main_Device_OS,main_Device_DeviceLanguage,main_QOS_QOSDate,main_QOS_SignalStrength,main_QOS_Location_Latitude,Lat_Dom_Flag,main_QOS_Location_Longitude,Lon_Dom_Flag,main_QOS_DeltaTransmittedBytes,main_QOS_DeltaReceivedBytes,CountryID,main_Country,RegionID,main_Region,CityID,main_City,conn_Generation_Category
AT&T,samsung,,,8973616848,448-926-3911,SM-N900T,ANDROID44,en,2017-05-16 17:17:57 UTC,null,36.88671845,,-104.4514688,,1375,894,1,United States,18,New Mexico,709,null,4G
AT&T,samsung,,,4449812321,546-181-6433,SM-N900T,ANDROID44,en,2017-05-31 14:33:34 UTC,null,41.7241009,,-80.1471759,,0,0,1,United States,5,Pennsylvania,178,null,3G
AT&T,samsung,,,1691610104,651-764-6944,SM-N900V,ANDROID44,es,2017-05-28 18:33:01 UTC,-91,32.2152001,,-107.7649041,,0,0,1,United States,0,New Mexico,795,null,3G
AT&T,samsung,,,1394639570,407-142-557,SM-N910T,ANDROID44,en,2017-06-18 22:07:03 UTC,-89,35.52640875,,-93.52490956,,1165,744,1,United States,1,Arkansas,797,null,3G
AT&T,samsung,,,1545909638,831-158-7449,SM-N910T,ANDROID44,en,2017-06-19 19:45:35 UTC,-101,36.16644951,,-86.80680437,,0,0,1,United States,39,Tennessee,605,null,3G
AT&T,samsung,,,1333473858,971-34-6081,SM-N920P,ANDROID60,en,2017-07-16 16:06:30 UTC,null,39.9148943,,-75.0867911,,3092,1515,1,United States,24,New Jersey,865,null,3G
AT&T,samsung,,,5424436667,954-250-9920,SAMSUNG-SM-G891A,ANDROID70,en,2017-07-23 03:39:36 UTC,-83,35.3590925,,-89.8924603,,139148,671408,1,United States,10,Tennessee,685,null,4G
AT&T,samsung,,,9498849605,921-161-5557,SAMSUNG-SM-G891A,ANDROID70,en,2017-05-17 04:02:56 UTC,-73,28.0785279,,-81.9778964,,9150,143640,1,United States,42,Florida,506,Lakeland,4G
AT&T,samsung,,,9505743462,583-734-2618,SAMSUNG-SM-G891A,ANDROID70,en,2017-06-10 15:19:31 UTC,null,42.3893723,,-88.1794321,,168,216,1,United States,19,Illinois,219,null,4G
AT&T,samsung,,,9474471871,759-451-3071,SAMSUNG-SM-G891A,ANDROID70,en,2017-07-22 04:01:20 UTC,-84,33.9145772,,-84.8530465,,28474,50967,1,United States,17,Georgia,354,null,4G
AT&T,samsung,,,9183890238,195-100-57,SAMSUNG-SM-G891A,ANDROID70,en,2017-07-17 17:00:18 UTC,-82,40.51029728,,-104.9913964,,580,580,1,United States,29,Colorado,222,null,4G
AT&T,samsung,,,3559325410,957-321-982,SAMSUNG-SM-G891A,ANDROID70,en,2017-05-30 16:24:02 UTC,-58,28.3374003,,-81.5172968,,0,0,1,United States,27,Florida,104,null,4G
AT&T,samsung,,,4797617592,725-215-9427,SAMSUNG-SM-G891A,ANDROID70,en,2017-07-12 19:52:02 UTC,null,35.605675,,-97.5972884,,23631,37431,1,United States,48,Oklahoma,64,Oklahoma City,4G
AT&T,samsung,,,7692918795,235-149-8137,SAMSUNG-SM-G891A,ANDROID70,en,2017-07-31 16:51:29 UTC,-84,37.4059106,,-94.7059302,,0,0,1,United States,17,Kansas,339,Pittsburg,4G
AT&T,samsung,,,6267256136,276-295-8582,SAMSUNG-SM-G891A,ANDROID70,en,2017-07-27 12:22:11 UTC,-77,42.0484768,,-88.0622395,,0,0,1,United States,29,Illinois,295,Schaumburg,4G
AT&T,samsung,,,6359302606,379-166-1976,SAMSUNG-SM-G891A,ANDROID70,en,2017-07-18 16:04:48 UTC,null,32.8945923,,-97.0598251,,0,0,1,United States,29,Texas,437,Grapevine,4G
AT&T,samsung,,,7097314102,221-327-4657,SAMSUNG-SM-G900A,ANDROID44,en,2017-05-09 23:42:00 UTC,null,35.42272675,,-96.29275487,,201681,8888834,1,United States,21,Oklahoma,77,null,4G
AT&T,samsung,,,9482793744,320-463-5656,SAMSUNG-SM-G900A,ANDROID44,en,2017-05-10 01:24:01 UTC,-63,41.24556216,,-86.05051872,,364,0,1,United States,27,Indiana,68,null,3G
AT&T,samsung,,,5020021969,193-211-8683,SAMSUNG-SM-G900A,ANDROID60,en,2017-07-29 04:47:24 UTC,null,36.0206711,,-115.119491,,14155,21317,1,United States,24,Nevada,532,Paradise,4G
AT&T,samsung,,,2167594486,553-230-3833,SAMSUNG-SM-G900A,ANDROID60,en,2017-05-05 16:30:17 UTC,null,33.8083919,,-82.2748468,,628,557,1,United States,17,South Carolina,74,null,3G
AT&T,samsung,,,8201858142,545-722-5394,SAMSUNG-SM-G900A,ANDROID44,en,2017-05-08 12:45:16 UTC,null,29.70412169,,-95.42815579,,5963,16316,1,United States,38,Texas,61,Houston,4G
AT&T,samsung,,,8342435495,277-159-5246,SAMSUNG-SM-G900A,ANDROID44,en,2017-06-28 00:29:14 UTC,-99,34.18458808,,-92.02461402,,10689,36738,1,United States,30,Arkansas,506,Pine Bluff,3G
AT&T,samsung,,,6482461618,156-275-2961,SAMSUNG-SM-G900A,ANDROID60,en,2017-06-10 16:44:35 UTC,-49,18.3954751,,-66.10312,,661,76,1,United States,7,Puerto Rico,32,San Juan,4G
AT&T,samsung,,,1448451725,501-215-5602,SAMSUNG-SM-G900A,ANDROID44,en,2017-07-03 19:33:53 UTC,null,42.57624677,,-114.2197404,,256,260,1,United States,46,Idaho,675,null,4G
AT&T,samsung,,,4168714688,988-213-282,SAMSUNG-SM-G900A,ANDROID60,en,2017-07-17 14:47:02 UTC,-70,36.1154209,,-97.8985808,,0,0,1,United States,33,Oklahoma,727,null,4G
AT&T,samsung,,,8899006115,200-763-5341,SAMSUNG-SM-G900A,ANDROID44,en,2017-06-21 18:47:57 UTC,-52,35.18097243,,-84.91192764,,3193,5748,1,United States,3,Tennessee,296,null,4G
AT&T,samsung,,,6682775482,794-126-1580,SAMSUNG-SM-G900A,ANDROID44,en,2017-06-03 12:13:18 UTC,-75,37.14572088,,-86.65377627,,10520,416156,1,United States,2,Kentucky,257,null,4G
AT&T,samsung,,,8202337707,548-803-8043,SAMSUNG-SM-G900A,ANDROID44,en,2017-06-10 22:55:47 UTC,null,33.33591588,,-80.53702897,,2602,1287,1,United States,16,South Carolina,409,null,4G
AT&T,samsung,,,1606099348,699-331-5770,SAMSUNG-SM-G900A,ANDROID60,en,2017-07-12 04:25:48 UTC,null,48.9435172,,-122.6772725,,46808,25278,1,United States,41,Washington,235,null,4G
AT&T,samsung,,,8431554588,191-787-3321,SAMSUNG-SM-G900A,ANDROID60,en,2017-07-28 15:05:48 UTC,-120,42.0595786,,-87.7148714,,0,0,1,United States,31,Illinois,892,Evanston,4G
AT&T,samsung,,,1603726159,698-19-7404,SAMSUNG-SM-G900A,ANDROID60,en,2017-07-08 08:01:55 UTC,-80,39.8482287,,-94.8449847,,580,580,1,United States,48,Missouri,807,null,4G
AT&T,samsung,,,5005459109,761-61-7462,SAMSUNG-SM-G900A,ANDROID60,en,2017-07-25 19:45:11 UTC,null,45.6972015,,-122.6542814,,5017,2014,1,United States,13,Washington,677,Salmon Creek,3G
AT&T,samsung,,,2955961163,576-101-3060,SAMSUNG-SM-G900A,ANDROID60,en,2017-07-26 22:56:43 UTC,-72,34.0525416,,-118.2798985,,76,0,1,United States,20,California,276,Los Angeles,4G
AT&T,samsung,,,6453320021,177-832-2323,SAMSUNG-SM-G900A,ANDROID60,en,2017-07-25 18:43:24 UTC,-58,29.5151415,,-98.6953149,,0,0,1,United States,10,Texas,978,San Antonio,4G
AT&T,samsung,,,8741126717,59-381-2394,SAMSUNG-SM-G900A,ANDROID60,en,2017-07-25 00:58:34 UTC,null,41.665024,,-87.6176743,,187833,616124,1,United States,11,Illinois,514,Chicago,4G
AT&T,samsung,,,8671240681,926-740-1591,SAMSUNG-SM-G900A,ANDROID44,en,2017-05-20 01:30:54 UTC,-76,31.84027496,,-81.59550948,,0,0,1,United States,0,Georgia,137,Hinesville,4G
AT&T,samsung,,,4895955485,167-58-6544,SAMSUNG-SM-G900A,ANDROID44,en,2017-05-26 02:35:34 UTC,-85,33.54148911,,-85.68613778,,125990,2295948,1,United States,44,Alabama,158,null,4G
AT&T,samsung,,,1232742670,665-77-7460,SAMSUNG-SM-G900A,ANDROID60,en,2017-07-14 14:25:24 UTC,null,40.5558379,,-74.4784433,,1628,10746,1,United States,35,New Jersey,331,null,4G
AT&T,samsung,,,3666001935,18-267-7547,SAMSUNG-SM-G930A,ANDROID70,en,2017-07-14 20:27:23 UTC,-62,35.2121471,,-106.6980456,,8442,176453,1,United States,30,New Mexico,920,Albuquerque,4G
AT&T,samsung,,,5295136335,399-300-1032,SAMSUNG-SM-G930A,ANDROID70,en,2017-07-08 07:04:01 UTC,-85,35.9908224,,-83.9153658,,200544,33898,1,United States,42,Tennessee,470,Knoxville,4G
AT&T,samsung,,,3645612025,593-164-832,SAMSUNG-SM-G930A,ANDROID70,en,2017-07-28 14:19:30 UTC,null,32.919527,,-97.017084,,25488,10512,1,United States,23,Texas,6,Irving,4G
AT&T,samsung,,,4323605469,47-528-6652,SAMSUNG-SM-G930A,ANDROID70,en,2017-05-17 20:19:40 UTC,null,32.7718609,,-96.4145577,,77856,130569,1,United States,16,Texas,300,null,4G
AT&T,samsung,,,1378807341,657-73-7217,SAMSUNG-SM-G930A,ANDROID70,en,2017-05-27 19:10:59 UTC,-55,40.9407815,,-74.0713589,,0,0,1,United States,14,New Jersey,737,Paramus,4G
AT&T,samsung,,,2753716273,733-342-3804,SAMSUNG-SM-G930A,ANDROID70,en,2017-06-11 20:44:37 UTC,-73,43.034098,,-89.4451952,,0,0,1,United States,22,Wisconsin,407,Madison,4G
AT&T,samsung,,,3385501732,967-897-6167,SAMSUNG-SM-G930A,ANDROID70,en,2017-07-17 00:36:46 UTC,null,39.7496595,,-121.7937987,,9033,17849,1,United States,18,California,432,Chico,4G
AT&T,samsung,,,5558080444,833-181-7971,SAMSUNG-SM-G930A,ANDROID70,en,2017-07-24 17:11:03 UTC,-76,30.4458433,,-90.1561047,,1618559,48910147,1,United States,24,Louisiana,948,null,4G
AT&T,samsung,,,8334723526,845-372-2365,SAMSUNG-SM-G930A,ANDROID70,en,2017-07-27 22:47:28 UTC,-79,40.3187525,,-79.5306614,,233028,2848933,1,United States,2,Pennsylvania,87,null,4G
AT&T,samsung,,,4717903985,728-791-5492,SAMSUNG-SM-G930A,ANDROID70,en,2017-07-21 14:03:07 UTC,-87,39.20419429,,-119.7828903,,580,580,1,United States,36,Nevada,226,Carson City,4G
AT&T,samsung,,,9410793622,49-591-9262,SAMSUNG-SM-G930A,ANDROID70,en,2017-07-07 16:19:40 UTC,-89,32.7990273,,-85.6886295,,1573,2050,1,United States,12,Alabama,472,null,4G
AT&T,samsung,,,2601480452,261-650-3381,SAMSUNG-SM-G930A,ANDROID70,en,2017-07-27 14:58:05 UTC,-79,39.2706325,,-76.6371197,,9804,18048,1,United States,17,Maryland,819,Baltimore,4G
AT&T,samsung,,,4076573816,785-342-6857,SAMSUNG-SM-G930A,ANDROID70,en,2017-07-24 14:27:29 UTC,null,30.0394238,,-89.9695212,,13373,57490,1,United States,39,Louisiana,428,New Orleans,4G
AT&T,samsung,,,6714916956,938-663-844,SAMSUNG-SM-G930A,ANDROID70,en,2017-07-23 16:08:02 UTC,-73,38.7850875,,-90.5274705,,57085,5068375,1,United States,34,Missouri,98,Saint Charles,4G
AT&T,samsung,,,7701019055,914-520-3050,SAMSUNG-SM-G930A,ANDROID70,en,2017-07-20 02:46:36 UTC,null,41.7310524,,-84.9822415,,0,0,1,United States,36,Indiana,735,null,4G
AT&T,samsung,,,2210367076,910-744-6407,SAMSUNG-SM-G930A,ANDROID70,en,2017-07-22 05:59:59 UTC,null,32.9412173,,-85.9778281,,0,0,1,United States,40,Alabama,28,Alexander City,4G
AT&T,samsung,,,8159485157,811-635-948,SAMSUNG-SM-G930A,ANDROID60,en,2017-06-11 05:15:14 UTC,-87,37.98025555,,-121.4724738,,580,580,1,United States,5,California,285,null,4G
AT&T,samsung,,,9137338060,532-690-9890,SAMSUNG-SM-G930A,ANDROID70,en,2017-07-27 15:32:31 UTC,null,35.12478448,,-92.50873233,,3229,12708,1,United States,48,Arkansas,482,null,4G
AT&T,samsung,,,3796969983,205-214-2659,SAMSUNG-SM-G930A,ANDROID70,en,2017-07-24 20:53:31 UTC,null,34.6247945,,-92.9177515,,21762,426612,1,United States,30,Arkansas,181,null,3G
AT&T,samsung,,,5617255038,625-78-4845,SAMSUNG-SM-G930A,ANDROID70,en,2017-07-24 21:35:35 UTC,null,27.4776959,,-82.6363268,,48485,82119,1,United States,1,Florida,884,null,4G
AT&T,samsung,,,8414964678,333-526-6142,SAMSUNG-SM-G930A,ANDROID70,en,2017-05-29 01:26:29 UTC,null,33.6688656,,-112.15793,,2797,11962,1,United States,11,Arizona,730,Phoenix,4G
AT&T,samsung,,,2165703132,489-117-1,SAMSUNG-SM-G930A,ANDROID70,en,2017-07-15 19:06:03 UTC,-103,42.5526664,,-71.5722098,,358,0,1,United States,6,Massachusetts,507,null,3G
AT&T,samsung,,,2220304888,919-162-8014,SAMSUNG-SM-G935A,ANDROID70,en,2017-07-30 18:03:46 UTC,-70,38.5253041,,-90.3949154,,0,0,1,United States,20,Missouri,736,null,4G
AT&T,samsung,,,7000522147,480-159-7399,SAMSUNG-SM-G935A,ANDROID70,en,2017-07-29 01:02:44 UTC,-76,35.6768989,,-97.353069,,0,0,1,United States,9,Oklahoma,205,Edmond,4G
AT&T,samsung,,,3213906552,900-112-1284,SAMSUNG-SM-G935A,ANDROID70,en,2017-07-20 22:35:17 UTC,-62,28.9571158,,-98.4878762,,62469,75344,1,United States,42,Texas,448,null,4G
AT&T,samsung,,,6940818589,840-368-4253,SAMSUNG-SM-G935A,ANDROID70,en,2017-07-21 20:31:28 UTC,-43,37.7956909,,-122.2674893,,0,0,1,United States,35,California,182,Oakland,4G
AT&T,samsung,,,4923133045,811-970-5820,SAMSUNG-SM-G935A,ANDROID70,en,2017-07-18 00:53:02 UTC,null,35.0503471,,-106.6219911,,0,0,1,United States,33,New Mexico,862,Albuquerque,4G
AT&T,samsung,,,2577048129,810-143-1540,SAMSUNG-SM-G935A,ANDROID70,en,2017-07-21 18:52:24 UTC,null,32.9044217,,-97.0426188,,18706,39616,1,United States,15,Texas,670,Grapevine,4G
AT&T,samsung,,,9408140650,185-363-6977,SAMSUNG-SM-G935A,ANDROID70,en,2017-07-31 00:20:23 UTC,null,27.8961957,,-82.64278,,36731,79298,1,United States,18,Florida,256,Saint Petersburg,4G
AT&T,samsung,,,6193192874,189-779-5582,SAMSUNG-SM-G935A,ANDROID70,en,2017-07-13 15:24:57 UTC,-71,40.8375631,,-74.0620605,,2337,2013,1,United States,3,New Jersey,164,null,4G
AT&T,samsung,,,1962828084,784-310-7218,SAMSUNG-SM-G935A,ANDROID70,en,2017-07-29 22:50:13 UTC,-72,34.1242799,,-117.6418341,,1991,1120,1,United States,32,California,360,Upland,4G
AT&T,samsung,,,6294718009,351-885-7920,SAMSUNG-SM-G935A,ANDROID70,en,2017-07-12 22:32:55 UTC,null,37.229367,,-80.4145583,,17045,30711,1,United States,47,Virginia,481,Blacksburg,4G
AT&T,samsung,,,7459176636,233-712-5604,SAMSUNG-SM-G935A,ANDROID70,en,2017-07-02 20:17:49 UTC,-89,37.7100089,,-87.8112169,,5955,1211,1,United States,18,Kentucky,300,null,4G
AT&T,samsung,,,6930036445,204-414-9009,SAMSUNG-SM-G935A,ANDROID70,en,2017-06-24 21:47:30 UTC,-36,26.6162014,,-81.7995577,,10982,9737,1,United States,0,Florida,855,Fort Myers,4G
AT&T,samsung,,,1869869170,446-955-9163,SAMSUNG-SM-G935A,ANDROID70,en,2017-07-14 17:33:22 UTC,null,42.5664399,,-71.1921137,,884787,961625,1,United States,16,Massachusetts,217,Tewksbury,4G
AT&T,samsung,,,2874124777,439-833-9438,SAMSUNG-SM-G935A,ANDROID70,en,2017-07-31 19:18:02 UTC,null,39.3706476,,-78.0416827,,11120,6932,1,United States,11,West Virginia,311,null,4G
AT&T,samsung,,,4818401631,901-642-7696,SAMSUNG-SM-G935A,ANDROID70,en,2017-07-23 16:34:43 UTC,-70,28.5629435,,-81.1906371,,0,0,1,United States,45,Florida,928,null,4G
AT&T,samsung,,,9517586103,775-416-7130,SAMSUNG-SM-G935A,ANDROID60,en,2017-07-30 14:25:29 UTC,null,39.1854158,,-77.6763394,,0,0,1,United States,23,Virginia,496,null,4G
AT&T,samsung,,,5025287097,98-568-3880,SAMSUNG-SM-G935A,ANDROID70,en,2017-07-20 17:43:23 UTC,-68,37.8241916,,-122.0029353,,608,2004,1,United States,2,California,525,Danville,4G
AT&T,samsung,,,2584141082,895-517-270,SAMSUNG-SM-G935A,ANDROID60,en,2017-07-29 05:25:08 UTC,null,30.4411205,,-84.2689175,,1893,5510,1,United States,37,Florida,975,Tallahassee,4G
AT&T,samsung,,,6197250733,137-397-4216,SAMSUNG-SM-G935A,ANDROID70,en,2017-07-15 16:11:26 UTC,null,32.3923804,,-93.7520554,,1324,4894,1,United States,23,Louisiana,943,null,4G
AT&T,samsung,,,9441220057,769-281-2891,SAMSUNG-SM-G935A,ANDROID70,en,2017-07-16 12:11:44 UTC,-76,32.1073792,,-93.9419645,,580,580,1,United States,6,Louisiana,285,null,4G
AT&T,samsung,,,6963333117,317-287-6993,SAMSUNG-SM-G935A,ANDROID70,en,2017-07-28 01:08:18 UTC,-72,32.9058012,,-96.458502,,116337,1948008,1,United States,47,Texas,885,Rockwall,4G
AT&T,samsung,,,8021692192,602-502-3803,SAMSUNG-SM-G935A,ANDROID60,en,2017-05-25 02:03:49 UTC,-81,42.9629557,,-85.6398339,,0,0,1,United States,32,Michigan,371,Grand Rapids,4G
AT&T,samsung,,,3983865593,782-459-8651,SAMSUNG-SM-G935A,ANDROID70,en,2017-07-29 11:17:30 UTC,-76,29.5982902,,-98.4158522,,18340,87526,1,United States,42,Texas,111,San Antonio,4G
AT&T,samsung,,,4484296828,367-898-5283,SAMSUNG-SM-G935A,ANDROID70,en,2017-07-15 00:48:54 UTC,null,39.1225779,,-74.7768723,,35417,93590,1,United States,32,New Jersey,541,null,3G
AT&T,samsung,,,9651090368,936-936-9012,SAMSUNG-SM-G935A,ANDROID70,en,2017-07-20 17:32:18 UTC,null,33.0322772,,-96.7057556,,25805,18771,1,United States,0,Texas,834,null,3G
AT&T,samsung,,,1253448159,788-351-8824,SAMSUNG-SM-G935A,ANDROID70,en,2017-07-29 17:19:16 UTC,null,39.9965915,,-82.9919267,,580,580,1,United States,48,Ohio,315,Columbus,4G
AT&T,samsung,,,2502729797,654-817-7020,SAMSUNG-SM-G935A,ANDROID70,en,2017-07-17 11:20:08 UTC,-86,30.0996178,,-81.7500095,,2738,15945,1,United States,23,Florida,391,null,4G
AT&T,samsung,,,3016844630,388-941-9933,SAMSUNG-SM-G935A,ANDROID70,en,2017-07-12 02:49:42 UTC,null,33.6552727,,-111.9339466,,33805,477034,1,United States,47,Arizona,646,Phoenix,4G
AT&T,samsung,,,9251602546,420-500-2660,SAMSUNG-SM-G935A,ANDROID70,en,2017-07-31 23:13:01 UTC,-77,41.7748692,,-88.0923659,,6190,16373,1,United States,2,Illinois,8,null,4G
AT&T,samsung,,,4774636864,179-649-7930,SAMSUNG-SM-G935A,ANDROID70,en,2017-05-27 19:31:53 UTC,-74,39.6254016,,-75.9502335,,150,365,1,United States,10,Maryland,361,null,4G
AT&T,samsung,,,7630883640,232-523-5210,SAMSUNG-SM-G935A,ANDROID70,en,2017-07-28 01:48:42 UTC,null,33.81741044,,-118.2872408,,0,0,1,United States,28,California,94,Carson,4G
AT&T,samsung,,,1394170666,261-605-8856,SAMSUNG-SM-G935A,ANDROID70,en,2017-06-01 00:28:46 UTC,-59,29.72763565,,-95.55826367,,2442,4862,1,United States,38,Texas,789,Houston,4G
AT&T,samsung,,,3719001947,782-572-6283,SAMSUNG-SM-G935A,ANDROID70,en,2017-05-30 19:42:39 UTC,null,47.6142166,,-122.3148421,,9179,23924,1,United States,8,Washington,393,Seattle,3G
AT&T,samsung,,,6219717990,644-972-2825,SAMSUNG-SM-N900A,ANDROID44,en,2017-05-11 15:51:49 UTC,-81,43.190106,,-77.5828299,,1056,1056,1,United States,32,New York,36,null,4G
AT&T,samsung,,,1870829188,538-208-7892,SAMSUNG-SM-N900A,ANDROID44,en,2017-05-02 21:20:45 UTC,-97,35.33582472,,-81.32158358,,0,0,1,United States,26,North Carolina,375,null,3G
AT&T,samsung,,,8721627526,346-249-3928,SAMSUNG-SM-N900A,ANDROID50,ko,2017-07-16 20:05:28 UTC,-62,47.6292475,,-117.6039402,,50586,124089,1,United States,11,Washington,407,null,4G
AT&T,samsung,,,3671556629,700-559-4438,SAMSUNG-SM-N900A,ANDROID50,ko,2017-06-10 02:44:43 UTC,-51,36.1270125,,-115.2244969,,18903,17616,1,United States,33,Nevada,842,Spring Valley,4G
AT&T,samsung,,,8052759814,789-59-1811,SAMSUNG-SM-N900A,ANDROID50,en,2017-07-21 22:10:31 UTC,null,37.6907166,,-121.0626488,,42145,70465,1,United States,12,California,252,Modesto,4G
AT&T,samsung,,,4567141494,762-14-2510,SAMSUNG-SM-N900A,ANDROID44,en,2017-07-28 03:00:18 UTC,null,35.0340108,,-90.0857374,,68505,153849,1,United States,40,Tennessee,613,Memphis,4G
AT&T,samsung,,,5761216229,564-202-1220,SAMSUNG-SM-N900A,ANDROID44,en,2017-05-29 19:09:57 UTC,-83,27.44968485,,-82.52736268,,3318,6756,1,United States,32,Florida,369,null,3G
AT&T,samsung,,,4049770271,479-684-2109,SAMSUNG-SM-N900A,ANDROID44,en,2017-07-13 22:01:49 UTC,null,38.89645224,,-77.09800093,,15186,34609,1,United States,41,Virginia,614,Arlington,4G
AT&T,samsung,,,8930652958,109-163-2550,SAMSUNG-SM-N900A,ANDROID44,en,2017-07-11 14:33:13 UTC,null,30.64758,,-93.8930073,,433633,1178930,1,United States,23,Texas,958,null,3G
AT&T,samsung,,,8029557909,691-283-254,SAMSUNG-SM-N900A,ANDROID44,en,2017-05-30 07:21:31 UTC,-105,37.67462516,,-122.4759213,,82504,174827,1,United States,28,California,725,Daly City,3G
AT&T,samsung,,,3869884281,960-658-5013,SAMSUNG-SM-N910A,ANDROID60,en,2017-07-18 18:25:02 UTC,null,37.0763843,,-121.592303,,118228,782824,1,United States,9,California,154,null,3G
AT&T,samsung,,,4882417148,-447-513,SAMSUNG-SM-N910A,ANDROID60,en,2017-07-20 06:05:17 UTC,-79,40.6714451,,-111.9517608,,580,580,1,United States,15,Utah,11,Taylorsville,4G
AT&T,samsung,,,1778296295,504-543-6971,SAMSUNG-SM-N910A,ANDROID60,en,2017-06-03 00:12:58 UTC,-69,28.2401956,,-81.4936277,,454959,2278095,1,United States,40,Florida,616,null,4G
AT&T,samsung,,,9258357503,154-688-6530,SAMSUNG-SM-N910A,ANDROID60,en,2017-07-23 19:26:01 UTC,null,45.010585,,-123.0006245,,142,142,1,United States,16,Oregon,799,Keizer,3G
AT&T,samsung,,,8469891064,761-326-1037,SAMSUNG-SM-N910A,ANDROID60,en,2017-07-12 16:01:12 UTC,null,34.0567137,,-118.4489842,,20451,359197,1,United States,44,California,901,null,4G
AT&T,samsung,,,1458756713,941-300-580,SAMSUNG-SM-N910A,ANDROID60,es,2017-07-10 11:40:16 UTC,null,18.4451685,,-66.1511817,,61029,19028,1,United States,16,Puerto Rico,40,Cata̱o,3G
AT&T,samsung,,,3500481925,605-149-9201,SAMSUNG-SM-N910A,ANDROID60,en,2017-07-21 04:00:19 UTC,null,42.4029826,,-71.0535238,,371,1899,1,United States,5,Massachusetts,465,Everett,4G
AT&T,samsung,,,1911049376,699-987-1388,SAMSUNG-SM-N910A,ANDROID60,en,2017-05-26 16:02:06 UTC,-73,30.4851538,,-90.0928471,,0,0,1,United States,28,Louisiana,18,null,3G
AT&T,samsung,,,7196286718,807-706-4990,SAMSUNG-SM-N910A,ANDROID60,en,2017-07-21 11:32:36 UTC,null,38.5076825,,-82.6805964,,2279,1166,1,United States,3,Kentucky,76,null,4G
AT&T,samsung,,,8684864984,74-354-6607,SAMSUNG-SM-N910A,ANDROID60,en,2017-07-29 20:40:39 UTC,null,26.339211,,-80.1714662,,1535,5493,1,United States,45,Florida,306,null,4G
AT&T,samsung,,,8426530284,610-836-1891,SAMSUNG-SM-N910A,ANDROID60,en,2017-07-22 21:13:18 UTC,null,32.7235315,,-117.0636977,,3928,5379,1,United States,2,California,891,San Diego,4G
AT&T,samsung,,,5670213102,238-648-9726,SAMSUNG-SM-N910A,ANDROID60,en,2017-07-24 19:05:12 UTC,null,34.8645306,,-118.176528,,336,436,1,United States,33,California,50,null,4G
AT&T,samsung,,,3547781148,362-812-699,SAMSUNG-SM-N910A,ANDROID60,en,2017-05-25 04:00:59 UTC,-57,37.7840053,,-122.4044283,,28880,8793,1,United States,13,California,55,San Francisco,4G
AT&T,samsung,,,5294388923,176-851-7770,SAMSUNG-SM-N910A,ANDROID60,en,2017-07-23 18:40:08 UTC,-95,37.8403378,,-80.4662047,,1519,1797,1,United States,22,West Virginia,471,null,3G
AT&T,samsung,,,4563934644,786-736-5221,SAMSUNG-SM-N910A,ANDROID60,en,2017-05-28 14:25:06 UTC,null,28.2661536,,-80.6898615,,24313,54635,1,United States,8,Florida,247,null,4G
AT&T,samsung,,,4651943047,60-437-240,SAMSUNG-SM-N910A,ANDROID60,en,2017-05-26 03:58:01 UTC,null,37.6464507,,-122.4066591,,0,0,1,United States,34,California,698,South San Francisco,4G
AT&T,samsung,,,7590211333,415-224-9999,SAMSUNG-SM-N920A,ANDROID60,en,2017-07-07 14:33:57 UTC,-66,41.6167157,,-86.7155035,,0,0,1,United States,26,Indiana,541,La Porte,4G
AT&T,samsung,,,9447720494,509-373-1091,SAMSUNG-SM-N920A,ANDROID70,en,2017-06-28 18:41:18 UTC,-82,37.3200372,,-121.9138985,,0,0,1,United States,42,California,527,San Jos̩,4G
AT&T,samsung,,,8322179950,865-704-3839,SAMSUNG-SM-N920A,ANDROID70,en,2017-07-27 23:55:39 UTC,null,28.9551318,,-81.3068341,,25367,115605,1,United States,37,Florida,262,null,4G
AT&T,samsung,,,4544404821,407-984-7241,SAMSUNG-SM-N920A,ANDROID70,en,2017-07-24 19:03:16 UTC,-68,41.5070738,,-81.6851675,,580,580,1,United States,17,Ohio,514,Cleveland,4G
AT&T,samsung,,,6221286772,408-564-9147,SAMSUNG-SM-N920A,ANDROID70,en,2017-07-31 14:29:33 UTC,null,33.1261933,,-95.7468812,,3048,3010,1,United States,27,Texas,34,null,4G
AT&T,samsung,,,9936107060,77-807-4797,SAMSUNG-SM-N920A,ANDROID70,en,2017-07-27 23:54:36 UTC,-73,33.5202618,,-112.011308,,580,580,1,United States,45,Arizona,516,null,4G
AT&T,samsung,,,7246858307,903-933-3430,SAMSUNG-SM-N920A,ANDROID70,en,2017-07-13 15:22:28 UTC,null,40.7853167,,-73.7294321,,280780,6115255,1,United States,2,New York,77,null,4G
AT&T,samsung,,,1050939454,342-771-1572,SAMSUNG-SM-N920A,ANDROID70,en,2017-06-14 13:49:15 UTC,-75,40.8504341,,-74.0120752,,135514,49414,1,United States,42,New Jersey,378,null,4G
AT&T,samsung,,,9583640635,504-955-9468,SAMSUNG-SM-N920A,ANDROID70,en,2017-07-13 21:31:10 UTC,null,36.285543,,-95.3099735,,0,0,1,United States,5,Oklahoma,979,null,4G
